name,fragment,score,label
musk-to-ryan.wav,0,-1.5442041158676147,0
musk-to-ryan.wav,1,-1.370764970779419,0
musk-to-ryan.wav,2,-1.9134535789489746,0
musk-to-ryan.wav,3,-0.3935019373893738,0
musk-to-ryan.wav,4,-1.5364844799041748,0
musk-to-ryan.wav,5,-0.5583925247192383,0
musk-to-ryan.wav,6,-0.9498852491378784,0
musk-to-ryan.wav,7,-0.7492426633834839,0
musk-to-ryan.wav,8,-2.3653640747070312,0
musk-to-ryan.wav,9,-1.1247265338897705,0
musk-to-ryan.wav,10,0.18989361822605133,1
musk-to-ryan.wav,11,-0.07749570161104202,0
musk-to-ryan.wav,12,-0.05702521279454231,0
musk-to-ryan.wav,13,0.355029433965683,1
musk-to-ryan.wav,14,-2.054429769515991,0
musk-to-ryan.wav,15,-2.462038278579712,0
musk-to-ryan.wav,16,-0.31056830286979675,0
musk-to-ryan.wav,17,-1.8857924938201904,0
musk-to-ryan.wav,18,-1.6039652824401855,0
musk-to-ryan.wav,19,-1.561423420906067,0
musk-to-ryan.wav,20,-1.8235607147216797,0
musk-to-ryan.wav,21,-2.443337917327881,0
musk-to-ryan.wav,22,0.0169992558658123,1
musk-to-ryan.wav,23,-0.6205798387527466,0
musk-to-ryan.wav,24,-1.8930819034576416,0
musk-to-ryan.wav,25,-2.1050612926483154,0
musk-to-ryan.wav,26,-1.0737664699554443,0
musk-to-ryan.wav,27,-0.9628740549087524,0
musk-to-ryan.wav,28,-0.9015465378761292,0
musk-to-ryan.wav,29,-1.5276265144348145,0
musk-to-ryan.wav,30,-1.1813960075378418,0
musk-to-ryan.wav,31,-1.3862475156784058,0
musk-to-ryan.wav,32,-1.0905336141586304,0
musk-to-ryan.wav,33,-0.740070104598999,0
musk-to-ryan.wav,34,-0.8544136881828308,0
musk-to-ryan.wav,35,-0.8497223258018494,0
musk-to-ryan.wav,36,-0.7250481247901917,0
musk-to-ryan.wav,37,-1.7611202001571655,0
musk-to-ryan.wav,38,-1.3689099550247192,0
musk-to-ryan.wav,39,-0.890358030796051,0
musk-to-ryan.wav,40,-1.067184567451477,0
musk-to-ryan.wav,41,-1.9730725288391113,0
musk-to-ryan.wav,42,-0.2831110954284668,0
musk-to-ryan.wav,43,-0.5875390768051147,0
musk-to-ryan.wav,44,-1.4182783365249634,0
musk-to-ryan.wav,45,-0.5929532051086426,0
musk-to-ryan.wav,46,-0.8582699298858643,0
musk-to-ryan.wav,47,-0.8549478054046631,0
musk-to-ryan.wav,48,-0.5628501772880554,0
musk-to-ryan.wav,49,0.8861751556396484,1
musk-to-ryan.wav,50,-1.7327455282211304,0
musk-to-ryan.wav,51,-1.093137502670288,0
musk-to-ryan.wav,52,-0.04709484055638313,0
musk-to-ryan.wav,53,-1.1445200443267822,0
musk-to-ryan.wav,54,-1.4087811708450317,0
musk-to-ryan.wav,55,-1.4855602979660034,0
musk-to-ryan.wav,56,-0.8334711790084839,0
musk-to-ryan.wav,57,0.25900202989578247,1
musk-to-ryan.wav,58,-0.864781379699707,0
musk-to-ryan.wav,59,-1.285913109779358,0
musk-to-ryan.wav,60,-0.7948782444000244,0
musk-to-ryan.wav,61,-1.1058539152145386,0
musk-to-ryan.wav,62,-0.7258847951889038,0
musk-to-ryan.wav,63,-0.7488489151000977,0
musk-to-ryan.wav,64,-0.4953133463859558,0
musk-to-ryan.wav,65,-1.4560787677764893,0
musk-to-ryan.wav,66,-1.3427640199661255,0
musk-to-ryan.wav,67,-1.038819670677185,0
musk-to-ryan.wav,68,-1.8539398908615112,0
musk-to-ryan.wav,69,-1.1990852355957031,0
musk-to-ryan.wav,70,-1.3135910034179688,0
musk-to-ryan.wav,71,-0.9969308376312256,0
musk-to-ryan.wav,72,-0.20842184126377106,0
musk-to-ryan.wav,73,-0.6952329277992249,0
musk-to-ryan.wav,74,-1.1412723064422607,0
musk-to-ryan.wav,75,-1.3686779737472534,0
musk-to-ryan.wav,76,-0.4880506098270416,0
musk-to-ryan.wav,77,-1.7159128189086914,0
musk-to-ryan.wav,78,-1.7327349185943604,0
musk-to-ryan.wav,79,-1.069650650024414,0
musk-to-ryan.wav,80,-0.6991549134254456,0
musk-to-ryan.wav,81,-1.4260706901550293,0
musk-to-ryan.wav,82,-1.6724693775177002,0
musk-to-ryan.wav,83,-1.5568037033081055,0
musk-to-ryan.wav,84,-1.0632697343826294,0
musk-to-ryan.wav,85,-1.609052300453186,0
musk-to-ryan.wav,86,-0.36886346340179443,0
musk-to-ryan.wav,87,-1.470571517944336,0
musk-to-ryan.wav,88,-1.283792495727539,0
musk-to-ryan.wav,89,-2.0853960514068604,0
musk-to-ryan.wav,90,-1.5020859241485596,0
musk-to-ryan.wav,91,-1.9450180530548096,0
musk-to-ryan.wav,92,-1.772222876548767,0
musk-to-ryan.wav,93,-0.2088763415813446,0
musk-to-ryan.wav,94,-1.4842981100082397,0
musk-to-ryan.wav,95,-1.1190725564956665,0
musk-to-ryan.wav,96,-1.9040981531143188,0
musk-to-ryan.wav,97,-0.9192332625389099,0
musk-to-ryan.wav,98,-0.2852814495563507,0
musk-to-ryan.wav,99,-2.2075016498565674,0
musk-to-ryan.wav,100,-0.5991204977035522,0
musk-to-ryan.wav,101,-0.6161940693855286,0
musk-to-ryan.wav,102,-1.8896815776824951,0
musk-to-ryan.wav,103,-1.392352819442749,0
musk-to-ryan.wav,104,-1.2942191362380981,0
musk-to-ryan.wav,105,-0.447750061750412,0
musk-to-ryan.wav,106,-1.4047493934631348,0
musk-to-ryan.wav,107,-1.6239845752716064,0
musk-to-ryan.wav,108,-1.9849979877471924,0
musk-to-ryan.wav,109,-1.5234720706939697,0
musk-to-ryan.wav,110,-2.5843141078948975,0
musk-to-ryan.wav,111,-0.9937514662742615,0
musk-to-ryan.wav,112,-2.0532290935516357,0
musk-to-ryan.wav,113,-1.0003703832626343,0
